,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
10451,Twin Peaks,37.75464,-122.44648000000001,Bhoga,37.761407,-122.435188,Indian Restaurant
10452,Twin Peaks,37.75464,-122.44648000000001,TANTRUM,37.76588056186189,-122.44999948138795,Toy / Game Store
10453,Twin Peaks,37.75464,-122.44648000000001,Project Juice,37.76071575790682,-122.43502325055721,Juice Bar
10454,Union Square,37.7879363,-122.40751740000002,Maison Margiela,37.78826107452542,-122.40576506157396,Boutique
10455,Union Square,37.7879363,-122.40751740000002,Saint Laurent,37.78777380886315,-122.40541234778567,Boutique
10456,Union Square,37.7879363,-122.40751740000002,The Archive,37.789494095008216,-122.40576567208811,Men's Store
10457,Union Square,37.7879363,-122.40751740000002,Tiffany & Co.,37.7885979,-122.4077075,Jewelry Store
10458,Union Square,37.7879363,-122.40751740000002,The Olympic Club,37.788181056861674,-122.41106656038573,Gym / Fitness Center
10459,Union Square,37.7879363,-122.40751740000002,Black Sugar,37.786135125067496,-122.40994756960231,Bubble Tea Shop
10460,Union Square,37.7879363,-122.40751740000002,Union Square,37.78793300477387,-122.40750074386597,Pedestrian Plaza
10461,Union Square,37.7879363,-122.40751740000002,Trader Joe's,37.78554041959348,-122.40545481697127,Grocery Store
10462,Union Square,37.7879363,-122.40751740000002,Apple Union Square,37.788689736326674,-122.4071735143661,Electronics Store
10463,Union Square,37.7879363,-122.40751740000002,Hops & Hominy,37.78930005992743,-122.40578646167776,Southern / Soul Food Restaurant
10464,Union Square,37.7879363,-122.40751740000002,Equinox Sports Club San Francisco,37.786648797219776,-122.40456753735126,Gym
10465,Union Square,37.7879363,-122.40751740000002,Four Seasons Hotel San Francisco,37.786097,-122.4041629,Hotel
10466,Union Square,37.7879363,-122.40751740000002,Pushkin,37.79094301071348,-122.40387738626474,Russian Restaurant
10467,Union Square,37.7879363,-122.40751740000002,Crocker Galleria Roof Terrace,37.78914610393464,-122.40244687451936,Roof Deck
10468,Union Square,37.7879363,-122.40751740000002,Del Popolo,37.78980692616314,-122.41134691314204,Pizza Place
10469,Union Square,37.7879363,-122.40751740000002,Sons & Daughters,37.790104287604734,-122.40910803419737,American Restaurant
10470,Union Square,37.7879363,-122.40751740000002,Fresh Brew Coffee,37.78978620008683,-122.41177850836404,Coffee Shop
10471,Union Square,37.7879363,-122.40751740000002,Flatiron Wine and Spirits,37.78803899005183,-122.40146577358246,Wine Shop
10472,Union Square,37.7879363,-122.40751740000002,Stookey's Club Moderne,37.78967032844174,-122.41203660841622,Cocktail Bar
10473,Union Square,37.7879363,-122.40751740000002,Yerba Buena Gardens,37.784809,-122.402549,Garden
10474,Union Square,37.7879363,-122.40751740000002,The St. Regis San Francisco,37.7861299,-122.4014681,Hotel
10475,Union Square,37.7879363,-122.40751740000002,Hashiri,37.78299392223508,-122.40783333778381,Japanese Restaurant
10476,Union Square,37.7879363,-122.40751740000002,Super Duper Burgers,37.7847869,-122.4035214,Burger Joint
10477,Union Square,37.7879363,-122.40751740000002,The Huntington Hotel,37.791329475329476,-122.4122247084826,Hotel
10478,Union Square,37.7879363,-122.40751740000002,Bourbon & Branch,37.78583930508104,-122.41308816541645,Speakeasy
10479,Union Square,37.7879363,-122.40751740000002,"The Ritz-Carlton, San Francisco",37.791812,-122.407101,Hotel
10480,Union Square,37.7879363,-122.40751740000002,Mint Plaza,37.78273106052308,-122.40786015987398,Plaza
10481,Union Square,37.7879363,-122.40751740000002,Gusto Pinsa Romana,37.7895944763817,-122.41387265343073,Italian Restaurant
10482,Union Square,37.7879363,-122.40751740000002,Collis P. Huntington Park,37.79216169939808,-122.4121543765068,Park
10483,Union Square,37.7879363,-122.40751740000002,Oren's Hummus,37.786668908442635,-122.40251166215769,Mediterranean Restaurant
10484,Union Square,37.7879363,-122.40751740000002,Le Colonial,37.78828061940812,-122.41245016717406,Vietnamese Restaurant
10485,Union Square,37.7879363,-122.40751740000002,The Fairmont San Francisco,37.79236732627899,-122.41046086117939,Hotel
10486,Union Square,37.7879363,-122.40751740000002,San Francisco Museum of Modern Art,37.78589423994824,-122.40089653026742,Art Museum
10487,Union Square,37.7879363,-122.40751740000002,Blue Bottle Coffee,37.782584031229135,-122.40774270152674,Coffee Shop
10488,Union Square,37.7879363,-122.40751740000002,René Magritte - The Fifth Season,37.78584795117783,-122.40117268648817,Exhibit
10489,Union Square,37.7879363,-122.40751740000002,Liholiho Yacht Club,37.78833241767785,-122.41460517290737,Hawaiian Restaurant
10490,Union Square,37.7879363,-122.40751740000002,SFMOMA Rooftop Sculpture Garden,37.7863356901678,-122.4004037044823,Art Museum
10491,Union Square,37.7879363,-122.40751740000002,The Occidental Cigar Club,37.79179551117991,-122.40378011785673,Whisky Bar
10492,Union Square,37.7879363,-122.40751740000002,The Masonic,37.79118818627268,-122.41302191054984,Concert Hall
10493,Union Square,37.7879363,-122.40751740000002,Grace Cathedral,37.79166582464069,-122.41334845310054,Church
10494,Union Square,37.7879363,-122.40751740000002,Barbary Coast Collective,37.78186704600669,-122.4076374625646,Marijuana Dispensary
10495,Union Square,37.7879363,-122.40751740000002,Bloom Room,37.78211403269191,-122.4084819408253,Marijuana Dispensary
10496,Union Square,37.7879363,-122.40751740000002,Scullery,37.78656567565333,-122.4146014679702,Coffee Shop
10497,Union Square,37.7879363,-122.40751740000002,The Bird,37.787279,-122.400036,Fried Chicken Joint
10498,Union Square,37.7879363,-122.40751740000002,Blue Bottle Coffee,37.79132021905332,-122.40098297595978,Coffee Shop
10499,Union Square,37.7879363,-122.40751740000002,Nob Hill Spa,37.79164819685559,-122.41213895650702,Spa
10500,Union Square,37.7879363,-122.40751740000002,Alexander Book Company,37.78867102787043,-122.40062557442468,Bookstore
10501,Union Square,37.7879363,-122.40751740000002,Samovar Tea Lounge,37.784252511908036,-122.40217926245396,Tea Room
10502,Union Square,37.7879363,-122.40751740000002,Equator Coffees & Teas,37.78259750945642,-122.41021782159805,Coffee Shop
10503,Union Square,37.7879363,-122.40751740000002,Mourad,37.78691477687439,-122.39996989660568,Moroccan Restaurant
10504,Union Square,37.7879363,-122.40751740000002,Chisme,37.78846715609786,-122.41480239709736,Mexican Restaurant
10505,Union Square,37.7879363,-122.40751740000002,Equinox Pine Street,37.79203563226458,-122.40128885292381,Gym
10506,Union Square,37.7879363,-122.40751740000002,Bite,37.788375567460754,-122.41550360576556,Sandwich Place
10507,Union Square,37.7879363,-122.40751740000002,The Coffee Movement,37.79468690077009,-122.41029876599761,Coffee Shop
10508,Union Square,37.7879363,-122.40751740000002,Montesacro,37.78171949169427,-122.40987542855284,Pizza Place
10509,Union Square,37.7879363,-122.40751740000002,Blick Art Materials,37.7824467,-122.4097432,Arts & Crafts Store
10510,Union Square,37.7879363,-122.40751740000002,Bandit,37.786469,-122.414462,Burger Joint
10511,Union Square,37.7879363,-122.40751740000002,Central Computers,37.782602092322485,-122.40355958271432,Electronics Store
10512,Union Square,37.7879363,-122.40751740000002,Labyrinth at Grace Cathedral,37.79212161752906,-122.41291366763596,Sculpture Garden
10513,Union Square,37.7879363,-122.40751740000002,SFMOMA Museum Store,37.78578835145119,-122.40108385852334,Gift Shop
10514,Union Square,37.7879363,-122.40751740000002,Wayfare Tavern,37.793903,-122.402272,New American Restaurant
10515,Union Square,37.7879363,-122.40751740000002,Tú Lan Restaurant,37.78198675959605,-122.40997699286595,Vietnamese Restaurant
10516,Union Square,37.7879363,-122.40751740000002,Frena Bakery and Cafe,37.78050015142697,-122.4082504232679,Bakery
10517,Union Square,37.7879363,-122.40751740000002,sweetgreen,37.7872625,-122.3986346,Salad Place
10518,Union Square,37.7879363,-122.40751740000002,San Francisco Cable Car Museum,37.79467940799266,-122.41142910189285,History Museum
10519,Union Square,37.7879363,-122.40751740000002,The Flying Falafel,37.781323,-122.411138,Mediterranean Restaurant
10520,Union Square,37.7879363,-122.40751740000002,Tender,37.7862551155958,-122.41731657973877,Wine Bar
10521,Union Square,37.7879363,-122.40751740000002,Gagosian Gallery,37.785689542079425,-122.3995883825248,Art Gallery
10522,Union Square,37.7879363,-122.40751740000002,Pentacle Coffee,37.781367002828894,-122.40931446341938,Coffee Shop
10523,Union Square,37.7879363,-122.40751740000002,Dottie's True Blue Cafe,37.781748480692144,-122.40982873079493,Breakfast Spot
10524,Union Square,37.7879363,-122.40751740000002,Trou Normand,37.78667656374773,-122.3996791649513,French Restaurant
10525,Union Square,37.7879363,-122.40751740000002,Philz Coffee,37.787988,-122.398651,Coffee Shop
10526,Union Square,37.7879363,-122.40751740000002,Liquid Gold,37.79060167515175,-122.41737185522346,Beer Bar
10527,Union Square,37.7879363,-122.40751740000002,Equator Coffees & Teas,37.786565978939485,-122.39855398006596,Coffee Shop
10528,Union Square,37.7879363,-122.40751740000002,Salesforce Park,37.789004663475026,-122.3970252426277,Park
10529,Union Square,37.7879363,-122.40751740000002,Venticello,37.794303393322515,-122.41311910028968,Italian Restaurant
10530,Union Square,37.7879363,-122.40751740000002,SoulCycle SoMa,37.790339922353766,-122.39777063883031,Cycle Studio
10531,Union Square,37.7879363,-122.40751740000002,Yi Fang Taiwan Fruit Tea,37.795038,-122.407614,Bubble Tea Shop
10532,Union Square,37.7879363,-122.40751740000002,Zero Zero,37.781633232081795,-122.40174301548008,Pizza Place
10533,Union Square,37.7879363,-122.40751740000002,Philz Coffee,37.791257,-122.399166,Coffee Shop
10534,Union Square,37.7879363,-122.40751740000002,Verjus,37.79557864506594,-122.40267528379337,Wine Bar
10535,Union Square,37.7879363,-122.40751740000002,Ales Unlimited: Beer Basement,37.782751010518155,-122.41565625777173,Beer Bar
10536,Union Square,37.7879363,-122.40751740000002,Benu,37.785565083577666,-122.39931081441968,New American Restaurant
10537,Union Square,37.7879363,-122.40751740000002,The Nob Hill Hotel,37.78867781459431,-122.41708835785131,Hotel
10538,Union Square,37.7879363,-122.40751740000002,RS94109,37.78563944612241,-122.41816520690917,Record Shop
10539,Union Square,37.7879363,-122.40751740000002,Village Pets,37.790566294608844,-122.41722487519357,Pet Store
10540,Union Square,37.7879363,-122.40751740000002,Birdsong,37.77942453003254,-122.41047319701762,Restaurant
10541,Union Square,37.7879363,-122.40751740000002,Crostini And Java,37.789110715703686,-122.41709877896758,Café
10542,Union Square,37.7879363,-122.40751740000002,Le Beau Market,37.792934321625644,-122.41620548846682,Grocery Store
10543,Union Square,37.7879363,-122.40751740000002,Les Gourmands,37.78036725886238,-122.40366723594356,Bakery
10544,Union Square,37.7879363,-122.40751740000002,Keiko à Nob Hill,37.793250556869715,-122.41421405672644,French Restaurant
10545,Union Square,37.7879363,-122.40751740000002,Square Pie Guys,37.77922897497529,-122.41086959838866,Pizza Place
10546,Union Square,37.7879363,-122.40751740000002,Saint Frank,37.77951880012043,-122.41043187684741,Coffee Shop
10547,Union Square,37.7879363,-122.40751740000002,The Strand,37.7798876509815,-122.41313778134582,Theater
10548,Union Square,37.7879363,-122.40751740000002,Truck Stop,37.79027712468618,-122.39728695129529,Street Food Gathering
10549,Union Square,37.7879363,-122.40751740000002,Homegrown,37.793617,-122.4,Sandwich Place
10550,Union Square,37.7879363,-122.40751740000002,Jane,37.78651387688285,-122.41826491410286,Coffee Shop
10551,Union Square,37.7879363,-122.40751740000002,Lers Ros Thai,37.78475865530321,-122.41781120656418,Thai Restaurant
10552,Union Square,37.7879363,-122.40751740000002,The Chairman Truck,37.790099913439036,-122.39714053284678,Food Truck
10553,Union Square,37.7879363,-122.40751740000002,Grass Roots,37.78689060215334,-122.41952465653297,Marijuana Dispensary
10554,University Mound,37.726481,-122.41783000000001,Hillcrest Market,37.72888035223297,-122.41950255419279,Liquor Store
10555,University Mound,37.726481,-122.41783000000001,John McLaren Dog Run,37.71998108053641,-122.41896105855908,Dog Run
10556,University Mound,37.726481,-122.41783000000001,Alemany Farm,37.732543135163304,-122.41967450487611,Farm
10557,University Mound,37.726481,-122.41783000000001,John McLaren Park,37.718556378467035,-122.41730690002441,Park
10558,University Mound,37.726481,-122.41783000000001,St. Mary's Park Playground,37.7334732493975,-122.4215823159333,Playground
10559,University Mound,37.726481,-122.41783000000001,St. Mary's Park Dog Run,37.732855486066505,-122.42099364393903,Dog Run
10560,University Mound,37.726481,-122.41783000000001,Holly Park,37.737284,-122.419985,Park
10561,University Mound,37.726481,-122.41783000000001,Don Chuy's Mexi Mercado,37.723908605873206,-122.42906696082616,Convenience Store
10562,University Mound,37.726481,-122.41783000000001,Balompié Cafe #3,37.73599323138254,-122.42449667188747,Latin American Restaurant
10563,University Mound,37.726481,-122.41783000000001,Ferment.Drink.Repeat,37.728342472610265,-122.40393666484064,Brewery
10564,University Mound,37.726481,-122.41783000000001,Four Barrel Coffee,37.72896712568022,-122.40384006405183,Coffee Shop
10565,University Mound,37.726481,-122.41783000000001,Alemany Farmers Market,37.73603708685573,-122.4102258682251,Farmers Market
10566,University Mound,37.726481,-122.41783000000001,Estrellita's Pupusas,37.73556349028451,-122.4102931068772,Salvadoran Restaurant
10567,University Mound,37.726481,-122.41783000000001,Blue Tower,37.720357064869596,-122.42572477791916,Scenic Lookout
10568,University Mound,37.726481,-122.41783000000001,Nute's Noodle Night,37.73895675221519,-122.41389540466913,Asian Restaurant
10569,University Mound,37.726481,-122.41783000000001,Grocery Outlet,37.7311917,-122.408906,Grocery Store
10570,University Mound,37.726481,-122.41783000000001,The Epicurean Trader,37.739256535449485,-122.41771215535906,Gourmet Shop
10571,University Mound,37.726481,-122.41783000000001,Succulence,37.73910374026728,-122.41762093163163,Flower Shop
10572,University Mound,37.726481,-122.41783000000001,Little Bee Bakery,37.73904057923513,-122.41607954572756,Bakery
10573,University Mound,37.726481,-122.41783000000001,Pinhole Coffee,37.739591,-122.418991,Coffee Shop
10574,University Mound,37.726481,-122.41783000000001,Avedano's Holly Park Market,37.7394986841211,-122.41897374639973,Butcher
10575,University Mound,37.726481,-122.41783000000001,John McLaren Park Reservoir,37.72196964301879,-122.42253377247239,Park
10576,University Mound,37.726481,-122.41783000000001,Holy Water,37.739284747899646,-122.41830339832725,Cocktail Bar
10577,University Mound,37.726481,-122.41783000000001,Pampanguena Cuisine,37.72710573511742,-122.43299545970139,Filipino Restaurant
10578,University Mound,37.726481,-122.41783000000001,Fancy Wheat Field Bakery,37.72797175839158,-122.40376843388076,Bakery
10579,University Mound,37.726481,-122.41783000000001,Excelsior Coffee,37.726259000000006,-122.433305,Coffee Shop
10580,University Mound,37.726481,-122.41783000000001,Tops Cafe BBQ House,37.73092081125083,-122.4050393171699,Chinese Restaurant
10581,University Mound,37.726481,-122.41783000000001,Bernal Yoga,37.73893203474274,-122.41365222436612,Yoga Studio
10582,University Mound,37.726481,-122.41783000000001,Banh Mi House,37.727595,-122.40333600000001,Vietnamese Restaurant
10583,University Mound,37.726481,-122.41783000000001,Piqueo's,37.73890900918421,-122.41406056107112,Peruvian Restaurant
10584,University Mound,37.726481,-122.41783000000001,El Huarache Loco,37.73596600561219,-122.40967686409942,Mexican Restaurant
10585,University Mound,37.726481,-122.41783000000001,John McLaren Park Lookout Point,37.71775812509036,-122.40729082116145,Park
10586,University Mound,37.726481,-122.41783000000001,St. Mary's Pub,37.73547162583374,-122.4246179483963,Bar
10587,University Mound,37.726481,-122.41783000000001,OMG Tea,37.72542977803426,-122.40262501028572,Bubble Tea Shop
10588,University Mound,37.726481,-122.41783000000001,Bernal Beast,37.73905919447135,-122.41634797497169,Pet Store
10589,University Mound,37.726481,-122.41783000000001,Paulie's Pickling,37.73922908265366,-122.41797524283626,Sandwich Place
10590,University Mound,37.726481,-122.41783000000001,Black Jet Baking Company,37.73898195589583,-122.41415025274142,Bakery
10591,University Mound,37.726481,-122.41783000000001,Los Guanacos,37.726467,-122.433149,Latin American Restaurant
10592,University Mound,37.726481,-122.41783000000001,J Georgie's Donut & Hamburgers,37.730840737280154,-122.40500640025854,Donut Shop
10593,University Mound,37.726481,-122.41783000000001,VinoRosso,37.73901245660888,-122.41534272358848,Italian Restaurant
10594,University Mound,37.726481,-122.41783000000001,3rd Cousin,37.73898312239623,-122.41374021459931,New American Restaurant
10595,University Mound,37.726481,-122.41783000000001,Good Life Grocery,37.738994002662785,-122.41670741278595,Grocery Store
10596,University Mound,37.726481,-122.41783000000001,New College Hill Market,37.73608,-122.424632,Grocery Store
10597,University Mound,37.726481,-122.41783000000001,Heartfelt,37.73908882066308,-122.41694637462372,Gift Shop
10598,University Mound,37.726481,-122.41783000000001,Wild Side West,37.73910270411835,-122.41720252608481,Gay Bar
10599,University Mound,37.726481,-122.41783000000001,Vega,37.7391742135669,-122.41743951497574,Italian Restaurant
10600,University Mound,37.726481,-122.41783000000001,Fat Beli Deli,37.728886711331704,-122.40420709730996,Sandwich Place
10601,University Mound,37.726481,-122.41783000000001,Fitbernal Fit,37.738964677784764,-122.41516623543784,Gym
10602,University Mound,37.726481,-122.41783000000001,Gleneagles,37.71593910033883,-122.42437925829701,Golf Course
10603,University Mound,37.726481,-122.41783000000001,Bernal Star,37.73914246989067,-122.41738195310013,Burger Joint
10604,University Mound,37.726481,-122.41783000000001,Progressive Grounds,37.7391393779626,-122.41768622236656,Coffee Shop
10605,University Mound,37.726481,-122.41783000000001,Peaches Patties,37.739477,-122.418333,Caribbean Restaurant
10606,University Mound,37.726481,-122.41783000000001,The Marketplace at 331 Cortland,37.73935244011798,-122.41800427436827,Gourmet Shop
10607,University Mound,37.726481,-122.41783000000001,Rocks Den,37.7272603284223,-122.43283844792182,Sports Bar
10608,University Mound,37.726481,-122.41783000000001,Sweet Delight Bakery,37.726203000000005,-122.43398400000001,Chinese Restaurant
10609,University Mound,37.726481,-122.41783000000001,Martha & Bros. Coffee,37.73894632448256,-122.41472315520213,Coffee Shop
10610,University Mound,37.726481,-122.41783000000001,Healthy Spirits,37.739402983436705,-122.41868806510776,Liquor Store
10611,University Mound,37.726481,-122.41783000000001,Rico Pan Bakery,37.736977,-122.423965,Bakery
10612,University Mound,37.726481,-122.41783000000001,Breakfast at Tiffany's,37.730425139235564,-122.40467098065618,Diner
10613,University Mound,37.726481,-122.41783000000001,Hilda's Mart and Bake Shop,37.72251097057312,-122.43454860403548,Bakery
10614,University Mound,37.726481,-122.41783000000001,Tacos Los Altos,37.73895157202308,-122.41499929126603,Mexican Restaurant
10615,University Mound,37.726481,-122.41783000000001,Moonlight Cafe,37.73890667688576,-122.41526706448921,Café
10616,University Mound,37.726481,-122.41783000000001,New Imperial Garden Seafood Restaurant 新德群海鮮酒家,37.72845650855718,-122.40418303600879,Dim Sum Restaurant
10617,University Mound,37.726481,-122.41783000000001,Silver Terrace Soccer Field,37.73341588275268,-122.40346314356525,Soccer Field
10618,University Mound,37.726481,-122.41783000000001,Little Nepal,37.73897123189891,-122.41368458026369,Indian Restaurant
10619,University Mound,37.726481,-122.41783000000001,Alemany Flea Market,37.73572233363287,-122.41032188893553,Flea Market
10620,University Mound,37.726481,-122.41783000000001,Portola Branch Library,37.72697069654181,-122.4062552536103,Library
10621,University Mound,37.726481,-122.41783000000001,Sululagi M. Palega Jr. Recreation Center,37.729236796877636,-122.41003980420017,Playground
10622,University Mound,37.726481,-122.41783000000001,Mexico Tipico,37.72501226746621,-122.43447912554541,Mexican Restaurant
10623,University Mound,37.726481,-122.41783000000001,Hawaiian Drive Inn,37.72875390604725,-122.40415197198037,BBQ Joint
10624,University Mound,37.726481,-122.41783000000001,Red House Bakery & Cafe,37.72610370184906,-122.40301861370986,Bakery
10625,University Mound,37.726481,-122.41783000000001,Excelsior Playground,37.72076315086299,-122.43343366970171,Playground
10626,University Mound,37.726481,-122.41783000000001,Louis Sutter Playground,37.72238750123757,-122.41392808197216,Baseball Field
10627,University Mound,37.726481,-122.41783000000001,Hwaro,37.725637597880784,-122.43431782363075,Korean Restaurant
10628,University Mound,37.726481,-122.41783000000001,Bank of the West,37.7280615,-122.403461,Bank
10629,University Mound,37.726481,-122.41783000000001,Visitacion Valley Greenway,37.71768749691083,-122.40731596133062,Garden
10630,University Mound,37.726481,-122.41783000000001,T-Mobile,37.724235,-122.43481,Mobile Phone Shop
10631,University Mound,37.726481,-122.41783000000001,La Loma Produce No 7,37.727887,-122.403424,Grocery Store
10632,University Mound,37.726481,-122.41783000000001,Glaze Donuts,37.72623830976536,-122.43346897561848,Donut Shop
10633,University Mound,37.726481,-122.41783000000001,Cinco de Mayo Taqueria,37.73175234838853,-122.40550032487944,Burrito Place
10634,University Mound,37.726481,-122.41783000000001,Coffman Pool,37.713224,-122.41583500000002,Pool
10635,University Mound,37.726481,-122.41783000000001,Silver Cafe,37.72869775739493,-122.4314134664935,Donut Shop
10636,University Mound,37.726481,-122.41783000000001,Chef Li's Cafe,37.727191,-122.403772,Cantonese Restaurant
10637,University Mound,37.726481,-122.41783000000001,Round Table Pizza,37.725744,-122.43370900000001,Pizza Place
10638,University Mound,37.726481,-122.41783000000001,Palega Park,37.72912221029332,-122.40965815894131,Recreation Center
10639,University Mound,37.726481,-122.41783000000001,Tea Plus,37.729718,-122.40428600000001,Bubble Tea Shop
10640,University Mound,37.726481,-122.41783000000001,SUBWAY,37.72902263581295,-122.40395699999999,Sandwich Place
10641,University Mound,37.726481,-122.41783000000001,El Gran Taco Loco,37.724746,-122.43448300000001,Mexican Restaurant
10642,University Mound,37.726481,-122.41783000000001,KFC,37.72890423523908,-122.43075740488729,Fried Chicken Joint
10643,University Mound,37.726481,-122.41783000000001,Phở #1,37.72927919441754,-122.40431149850518,Vietnamese Restaurant
10644,University Mound,37.726481,-122.41783000000001,5 Degree Tea House,37.72983505687365,-122.40454670428505,Tea Room
10645,University Mound,37.726481,-122.41783000000001,Pizza Joint,37.732064101399715,-122.40550572152783,Pizza Place
10646,University Mound,37.726481,-122.41783000000001,Zabb Thai,37.72659770805689,-122.43347886186544,Thai Restaurant
10647,University Mound,37.726481,-122.41783000000001,Chico's Grill,37.736375,-122.4241403,Mexican Restaurant
10648,University Mound,37.726481,-122.41783000000001,Wing Hing Restaurant,37.72939827880016,-122.40439923935496,Chinese Restaurant
10649,University Mound,37.726481,-122.41783000000001,Ashley HomeStore Outlet,37.735993,-122.406232,Furniture / Home Store
10650,University Mound,37.726481,-122.41783000000001,Hoy Sun Restaurant,37.72973813431666,-122.40456082351422,Chinese Restaurant
10651,University Mound,37.726481,-122.41783000000001,J & Y Cafe,37.729509407441896,-122.40453799944623,Chinese Restaurant
10652,University Mound,37.726481,-122.41783000000001,El Chico Produce Market #2,37.72460108131988,-122.43492645333833,Grocery Store
10653,University Mound,37.726481,-122.41783000000001,Manila Oriental Market,37.730495944555315,-122.42907538944473,Supermarket
10654,Upper Market,37.754355,-122.44366000000001,Twin Peaks Summit,37.75457824954849,-122.44688093662262,Hill
10655,Upper Market,37.754355,-122.44366000000001,Neighbor's Corner,37.7555131728364,-122.43875375517898,Café
10656,Upper Market,37.754355,-122.44366000000001,Kite Hill Open Space,37.758289882870194,-122.44143521277012,Park
10657,Upper Market,37.754355,-122.44366000000001,Twin Peaks Summit (North/Eureka Peak),37.75315314996302,-122.44729936122896,Scenic Lookout
10658,Upper Market,37.754355,-122.44366000000001,Philz Coffee,37.751143,-122.438361,Coffee Shop
10659,Upper Market,37.754355,-122.44366000000001,Twin Peaks Summit (South/Noe Peak),37.751579570617366,-122.44768023490906,Scenic Lookout
10660,Upper Market,37.754355,-122.44366000000001,Pemberton Steps,37.758293558681466,-122.44692653417586,Trail
10661,Upper Market,37.754355,-122.44366000000001,Tank Hill Park,37.759971886124504,-122.44765487248173,Park
10662,Upper Market,37.754355,-122.44366000000001,Noe Valley Courts & Playground,37.75131668256774,-122.43871219173363,Park
10663,Upper Market,37.754355,-122.44366000000001,22nd Street Jungle Stairs,37.7543816767982,-122.43614387925199,Trail
10664,Upper Market,37.754355,-122.44366000000001,Douglass Steps,37.75736758449066,-122.4395462360707,Scenic Lookout
10665,Upper Market,37.754355,-122.44366000000001,Twin Peaks Stairs,37.7519888741256,-122.44677633047105,Trail
10666,Upper Market,37.754355,-122.44366000000001,Charlie's Corner,37.75135683384734,-122.43428103519672,Bookstore
10667,Upper Market,37.754355,-122.44366000000001,Douglas Street Park,37.75124863845013,-122.43868689394955,Park
10668,Upper Market,37.754355,-122.44366000000001,MaMa Ji's,37.76074993654171,-122.43865144053532,Szechuan Restaurant
10669,Upper Market,37.754355,-122.44366000000001,Top of the Hill,37.75748903552887,-122.43604340778415,Hill
10670,Upper Market,37.754355,-122.44366000000001,Anchor Oyster Bar,37.75970781524432,-122.43491032498481,Seafood Restaurant
10671,Upper Market,37.754355,-122.44366000000001,Eye Gotcha Optometric,37.75965052191799,-122.43496694100499,Optical Shop
10672,Upper Market,37.754355,-122.44366000000001,Subs Inc.,37.75127930349454,-122.43419910650239,Sandwich Place
10673,Upper Market,37.754355,-122.44366000000001,Bikram Yoga Castro,37.7575850203158,-122.43793486959362,Yoga Studio
10674,Upper Market,37.754355,-122.44366000000001,Philz Coffee,37.76010440059593,-122.4348288884454,Coffee Shop
10675,Upper Market,37.754355,-122.44366000000001,Noe Valley Bakery,37.75132971410129,-122.43345394577986,Bakery
10676,Upper Market,37.754355,-122.44366000000001,The Castro Fountain,37.76005150554126,-122.43502351928404,Ice Cream Shop
10677,Upper Market,37.754355,-122.44366000000001,Yoga Tree Castro,37.761051,-122.436003,Yoga Studio
10678,Upper Market,37.754355,-122.44366000000001,Noe Valley Branch Library,37.75040415966416,-122.43514268896102,Library
10679,Upper Market,37.754355,-122.44366000000001,Swirl on Castro,37.75978491547063,-122.43500867014792,Wine Bar
10680,Upper Market,37.754355,-122.44366000000001,Spike's Coffee & Tea,37.75927683957167,-122.43521243431195,Coffee Shop
10681,Upper Market,37.754355,-122.44366000000001,Castro Village Wine Co.,37.75928471362698,-122.43523190308547,Wine Shop
10682,Upper Market,37.754355,-122.44366000000001,Peasant Pies,37.751322665993854,-122.43447011232143,Restaurant
10683,Upper Market,37.754355,-122.44366000000001,Mount Olympus,37.763306385544766,-122.44554251432419,Monument / Landmark
10684,Upper Market,37.754355,-122.44366000000001,Vulcan Stairway,37.76346753677887,-122.44115442037582,Trail
10685,Upper Market,37.754355,-122.44366000000001,Upper Douglass Dog Park,37.746493425483024,-122.43876370467108,Dog Run
10686,Upper Market,37.754355,-122.44366000000001,The Little Chihuahua,37.751221384508725,-122.43463813052745,Mexican Restaurant
10687,Upper Market,37.754355,-122.44366000000001,Castro Theatre,37.762044145115574,-122.43502202215997,Indie Movie Theater
10688,Upper Market,37.754355,-122.44366000000001,Dog Eared Books,37.76120618584941,-122.43495870530577,Bookstore
10689,Upper Market,37.754355,-122.44366000000001,Chocolate Covered,37.751326210622985,-122.43334634140344,Chocolate Shop
10690,Upper Market,37.754355,-122.44366000000001,Valley Tavern,37.7515174405312,-122.433136404008,Pub
10691,Upper Market,37.754355,-122.44366000000001,Seward Street Slides,37.75787292497112,-122.43985757971268,Playground
10692,Upper Market,37.754355,-122.44366000000001,Blush! Wine Bar,37.7612598770217,-122.43511601933409,Wine Bar
10693,Upper Market,37.754355,-122.44366000000001,Patxi’s Pizza,37.75143034444472,-122.43285591598998,Pizza Place
10694,Upper Market,37.754355,-122.44366000000001,Urban Flowers,37.761004660050325,-122.43346891484823,Flower Shop
10695,Upper Market,37.754355,-122.44366000000001,Sutro Tower,37.75536,-122.45289,Monument / Landmark
10696,Upper Market,37.754355,-122.44366000000001,Vive La Tarte,37.751445598335486,-122.4324945354914,Bakery
10697,Upper Market,37.754355,-122.44366000000001,Corona Heights Park,37.7650225313372,-122.43883066273017,Park
10698,Upper Market,37.754355,-122.44366000000001,Easy Breezy,37.75140961972707,-122.43262104918385,Frozen Yogurt Shop
10699,Upper Market,37.754355,-122.44366000000001,Aha Fresh,37.75139843337086,-122.43214040157658,Breakfast Spot
