,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2328,Denny Triangle,47.6169186,-122.33992759999998,Whole Foods Market,47.61814932884114,-122.3383602862596,Grocery Store
2329,Denny Triangle,47.6169186,-122.33992759999998,Cinerama,47.6142,-122.34135,Movie Theater
2330,Denny Triangle,47.6169186,-122.33992759999998,Amazon - The Spheres,47.61565270219988,-122.33943700790405,Botanical Garden
2331,Denny Triangle,47.6169186,-122.33992759999998,Top Pot Doughnuts,47.615075556219956,-122.34134098331202,Donut Shop
2332,Denny Triangle,47.6169186,-122.33992759999998,Mamnoon Street,47.61492654521205,-122.33907692379833,Middle Eastern Restaurant
2333,Denny Triangle,47.6169186,-122.33992759999998,The Bar Method,47.619577,-122.338256,Gym / Fitness Center
2334,Denny Triangle,47.6169186,-122.33992759999998,Le Caviste,47.6149401293197,-122.33699903506313,Wine Bar
2335,Denny Triangle,47.6169186,-122.33992759999998,Amazon Go,47.616173426292185,-122.33978033065796,Convenience Store
2336,Denny Triangle,47.6169186,-122.33992759999998,Dimitriou's Jazz Alley,47.61515452425832,-122.33951668942166,Jazz Club
2337,Denny Triangle,47.6169186,-122.33992759999998,Fulcrum Coffee,47.61659169858447,-122.34212314458136,Coffee Shop
2338,Denny Triangle,47.6169186,-122.33992759999998,Evergreens Salad,47.61516683380852,-122.33952890892489,Salad Place
2339,Denny Triangle,47.6169186,-122.33992759999998,Pan Pacific Seattle,47.6182221,-122.3373972,Hotel
2340,Denny Triangle,47.6169186,-122.33992759999998,FOB Poke Bar,47.613829,-122.343809,Poke Place
2341,Denny Triangle,47.6169186,-122.33992759999998,Monorail Espresso,47.617257577613344,-122.3382201575423,Coffee Shop
2342,Denny Triangle,47.6169186,-122.33992759999998,TeKu Tavern,47.61858580046448,-122.34601080358608,Beer Bar
2343,Denny Triangle,47.6169186,-122.33992759999998,Urban Yoga Spa,47.6125202562606,-122.33867036193942,Yoga Studio
2344,Denny Triangle,47.6169186,-122.33992759999998,La Parisienne,47.61691056871237,-122.34654259049594,Bakery
2345,Denny Triangle,47.6169186,-122.33992759999998,Have A Heart Belltown,47.6128597,-122.3444025,Marijuana Dispensary
2346,Denny Triangle,47.6169186,-122.33992759999998,Residence Inn by Marriott Seattle Downtown/Convention Center,47.615580378999134,-122.33285754919052,Hotel
2347,Denny Triangle,47.6169186,-122.33992759999998,Rocco's,47.61395634040444,-122.34530418231135,Pizza Place
2348,Denny Triangle,47.6169186,-122.33992759999998,Mud Bay,47.612213151936544,-122.34479867723488,Pet Store
2349,Denny Triangle,47.6169186,-122.33992759999998,The Crocodile,47.6134117064686,-122.34434037485109,Rock Club
2350,Denny Triangle,47.6169186,-122.33992759999998,Hyatt At Olive 8,47.613488411853346,-122.33375453302976,Hotel
2351,Denny Triangle,47.6169186,-122.33992759999998,Cloudburst Brewing,47.61156493673511,-122.34521190397878,Brewery
2352,Denny Triangle,47.6169186,-122.33992759999998,Shiro's,47.61478173286192,-122.34738623053931,Sushi Restaurant
2353,Denny Triangle,47.6169186,-122.33992759999998,Umi Sake House,47.61328539995486,-122.3461109522722,Sushi Restaurant
2354,Denny Triangle,47.6169186,-122.33992759999998,Bangrak Market,47.61429060946862,-122.34653057854129,Thai Restaurant
2355,Denny Triangle,47.6169186,-122.33992759999998,Karaage Setsuna,47.61513335258734,-122.3475800701562,Japanese Restaurant
2356,Denny Triangle,47.6169186,-122.33992759999998,Navy Strength,47.61535513110767,-122.34809571830387,Cocktail Bar
2357,Denny Triangle,47.6169186,-122.33992759999998,Macrina Bakery,47.61440633728934,-122.34815542094019,Bakery
2358,Denny Triangle,47.6169186,-122.33992759999998,Cascade Coffee Works,47.62079687737616,-122.33471279354002,Coffee Shop
2359,Denny Triangle,47.6169186,-122.33992759999998,Conversation,47.61087915638172,-122.34109997749327,New American Restaurant
2360,Denny Triangle,47.6169186,-122.33992759999998,Victrola Coffee Roasters,47.610894693944324,-122.33895175552335,Coffee Shop
2361,Denny Triangle,47.6169186,-122.33992759999998,Glazer's Camera,47.62318606249597,-122.34054188849039,Camera Store
2362,Denny Triangle,47.6169186,-122.33992759999998,Le Pichet,47.61101634801066,-122.3423881799046,French Restaurant
2363,Denny Triangle,47.6169186,-122.33992759999998,Pike Place Market,47.60946681547653,-122.3414645801193,Market
2364,Denny Triangle,47.6169186,-122.33992759999998,Paramount Theatre,47.61317125127854,-122.3312675142162,Performing Arts Venue
2365,Denny Triangle,47.6169186,-122.33992759999998,Nordstrom,47.6122169,-122.3363093,Women's Store
2366,Denny Triangle,47.6169186,-122.33992759999998,Beecher's Handmade Cheese,47.60956997146841,-122.34185099601746,Cheese Shop
2367,Denny Triangle,47.6169186,-122.33992759999998,MoPOP (Museum of Pop Culture (MoPOP)),47.621526,-122.348054,Museum
2368,Denny Triangle,47.6169186,-122.33992759999998,REI,47.6203442,-122.3297537,Sporting Goods Shop
2369,Denny Triangle,47.6169186,-122.33992759999998,Market House Corned Beef,47.61673862907868,-122.3307787519078,Sandwich Place
2370,Denny Triangle,47.6169186,-122.33992759999998,Thompson Seattle,47.6103545,-122.3412645,Hotel
2371,Denny Triangle,47.6169186,-122.33992759999998,Dough Zone Dumpling House,47.613386,-122.332231,Dumpling Restaurant
2372,Denny Triangle,47.6169186,-122.33992759999998,Space Needle,47.620148536465734,-122.34930724424503,Monument / Landmark
2373,Denny Triangle,47.6169186,-122.33992759999998,Seattle Center Playground,47.62186859560178,-122.3492536868005,Playground
2374,Denny Triangle,47.6169186,-122.33992759999998,The Pink Door,47.61021902010718,-122.34257535965538,Italian Restaurant
2375,Denny Triangle,47.6169186,-122.33992759999998,Ellenos Real Greek Yogurt,47.60884772199345,-122.34047600660855,Frozen Yogurt Shop
2376,Denny Triangle,47.6169186,-122.33992759999998,Some Random Bar,47.61563929397366,-122.35002582300677,Bar
2377,Denny Triangle,47.6169186,-122.33992759999998,Pike Place Fish Market,47.60881291103749,-122.34037068853783,Fish Market
2378,Denny Triangle,47.6169186,-122.33992759999998,Chihuly Garden and Glass,47.620534074711166,-122.35027685964039,Art Museum
2379,Denny Triangle,47.6169186,-122.33992759999998,World Spice Merchants,47.608622,-122.34155,Herbs & Spices Store
2380,Denny Triangle,47.6169186,-122.33992759999998,Piroshky Piroshky,47.60986350454703,-122.34244033809314,Bakery
2381,Denny Triangle,47.6169186,-122.33992759999998,Can Can,47.609015607324174,-122.34020338645784,Other Nightlife
2382,Denny Triangle,47.6169186,-122.33992759999998,ACT Theatre,47.610763429582846,-122.33290463088242,Theater
2383,Denny Triangle,47.6169186,-122.33992759999998,Rachel's Ginger Beer,47.609648331726504,-122.34142532549396,Cocktail Bar
2384,Denny Triangle,47.6169186,-122.33992759999998,Al Basha Kabab,47.61357985356739,-122.34674977940212,Middle Eastern Restaurant
2385,Denny Triangle,47.6169186,-122.33992759999998,Monorail Espresso,47.610827841360624,-122.33504799148172,Coffee Shop
2386,Denny Triangle,47.6169186,-122.33992759999998,Bar Harbor,47.62227573747293,-122.33430256960541,Bar
2387,Denny Triangle,47.6169186,-122.33992759999998,Storyville Coffee Company,47.608968412285684,-122.34069716145795,Coffee Shop
2388,Denny Triangle,47.6169186,-122.33992759999998,Homegrown,47.61475082601138,-122.32811456169942,Sandwich Place
2389,Denny Triangle,47.6169186,-122.33992759999998,Space Needle: Observation Deck,47.6205147692609,-122.34932967635221,Scenic Lookout
2390,Denny Triangle,47.6169186,-122.33992759999998,MarketSpice,47.608580115021844,-122.34040722618163,Gourmet Shop
2391,Denny Triangle,47.6169186,-122.33992759999998,Kedai Makan,47.617862625534514,-122.3267291671212,Malay Restaurant
2392,Denny Triangle,47.6169186,-122.33992759999998,Taylor Shellfish Farms,47.61459636333135,-122.32814922399783,Fish Market
2393,Denny Triangle,47.6169186,-122.33992759999998,Din Tai Fung Dumpling House,47.61267083634607,-122.33507292554181,Dumpling Restaurant
2394,Denny Triangle,47.6169186,-122.33992759999998,Market Grill,47.60889700598648,-122.34101077483135,Seafood Restaurant
2395,Denny Triangle,47.6169186,-122.33992759999998,Myrtle Edwards Running Trail,47.61809091206324,-122.3518805256003,Track
2396,Denny Triangle,47.6169186,-122.33992759999998,Michou,47.60984075878839,-122.34240534518894,Deli / Bodega
2397,Denny Triangle,47.6169186,-122.33992759999998,wayward,47.61040732605653,-122.339758118791,Clothing Store
2398,Denny Triangle,47.6169186,-122.33992759999998,Seattle Center,47.622190306287365,-122.35147476196289,Plaza
2399,Denny Triangle,47.6169186,-122.33992759999998,Bell Street Pier,47.61088596675424,-122.34892678743503,Scenic Lookout
2400,Denny Triangle,47.6169186,-122.33992759999998,Mamnoon,47.614376,-122.32779,Middle Eastern Restaurant
2401,Denny Triangle,47.6169186,-122.33992759999998,Four Seasons Seattle,47.607469754725216,-122.33936884144804,Hotel
2402,Denny Triangle,47.6169186,-122.33992759999998,DeLaurenti Specialty Food & Wine,47.608780514277655,-122.34011292041335,Wine Shop
2403,Denny Triangle,47.6169186,-122.33992759999998,Benaroya Hall,47.60795746772859,-122.33645572511435,Concert Hall
2404,Denny Triangle,47.6169186,-122.33992759999998,Foreign National,47.61407952209152,-122.32727907333533,Bar
2405,Denny Triangle,47.6169186,-122.33992759999998,Bavarian Meat Delicatessen,47.61016292405792,-122.3429097500047,Deli / Bodega
2406,Denny Triangle,47.6169186,-122.33992759999998,Melrose Market,47.61476089297854,-122.32816190183883,Market
2407,Denny Triangle,47.6169186,-122.33992759999998,Pro Sports Club,47.6234498,-122.3295504,Gym
2408,Denny Triangle,47.6169186,-122.33992759999998,Ristorante Machiavelli,47.61509198679742,-122.32812479534523,Italian Restaurant
2409,Denny Triangle,47.6169186,-122.33992759999998,Crumble & Flake,47.61778847205466,-122.32604945446045,Bakery
2410,Denny Triangle,47.6169186,-122.33992759999998,Victrola Cafe and Roastery,47.61420334217318,-122.32727730632294,Coffee Shop
2411,Denny Triangle,47.6169186,-122.33992759999998,Belltown P-Patch,47.61407791595501,-122.350902723329,Garden
2412,Denny Triangle,47.6169186,-122.33992759999998,Zig Zag Cafe,47.60822242994221,-122.34167970238715,Cocktail Bar
2413,Denny Triangle,47.6169186,-122.33992759999998,Stateside,47.61407538832333,-122.32735375196782,Vietnamese Restaurant
2414,Denny Triangle,47.6169186,-122.33992759999998,Knee High Stocking Co.,47.616975089229996,-122.32739469444277,Speakeasy
2415,Denny Triangle,47.6169186,-122.33992759999998,Pure Barre Queen Anne,47.62508029791933,-122.34736880039739,Gym / Fitness Center
2416,Denny Triangle,47.6169186,-122.33992759999998,Tamari Bar,47.615309755928564,-122.32532402440684,Japanese Restaurant
2417,Denny Triangle,47.6169186,-122.33992759999998,Fran's Chocolates,47.607680997438955,-122.33930423218398,Chocolate Shop
2418,Denny Triangle,47.6169186,-122.33992759999998,Old Stove Brewing Co - Marketfront,47.60959089704579,-122.3430407275913,Brewery
2419,Denny Triangle,47.6169186,-122.33992759999998,International Fountain,47.622486065907275,-122.35232071726352,Fountain
2420,Denny Triangle,47.6169186,-122.33992759999998,Olympic Sculpture Park,47.61636542390172,-122.35478134122522,Sculpture Garden
2421,Denny Triangle,47.6169186,-122.33992759999998,Paccar Pavillion At Olympic Sculpture Park,47.61622599032379,-122.35383750131312,Sculpture Garden
2422,Denny Triangle,47.6169186,-122.33992759999998,Lake Union Park,47.62668985910958,-122.33750961057686,Park
2423,Denny Triangle,47.6169186,-122.33992759999998,Center for Wooden Boats,47.627010412070995,-122.33619243379673,Museum
2424,Denny Triangle,47.6169186,-122.33992759999998,Three Girls Bakery,47.60906474579556,-122.34091319298555,Bakery
2425,Downtown,47.6061255,-122.3321268,Columbia Tower Club,47.60450651693834,-122.33048379421234,Social Club
2426,Downtown,47.6061255,-122.3321268,Biscuit B*tch,47.603237,-122.33201,Breakfast Spot
2427,Downtown,47.6061255,-122.3321268,Penelope and The Beauty Bar,47.60811709139168,-122.33387229232754,Spa
2428,Downtown,47.6061255,-122.3321268,Luly Yang Couture,47.608041474108646,-122.33437189377545,Bridal Shop
2429,Downtown,47.6061255,-122.3321268,Benaroya Hall,47.60795746772859,-122.33645572511435,Concert Hall
2430,Downtown,47.6061255,-122.3321268,Il Corvo,47.602521877965955,-122.33195233639914,Italian Restaurant
2431,Downtown,47.6061255,-122.3321268,Metropolitan Grill,47.60461710688105,-122.33427985479376,Steakhouse
2432,Downtown,47.6061255,-122.3321268,Seattle Art Museum,47.60705223081685,-122.33781915742607,Art Museum
2433,Downtown,47.6061255,-122.3321268,The Capital Grille,47.60811479979853,-122.33507741481773,American Restaurant
2434,Downtown,47.6061255,-122.3321268,Four Seasons Seattle,47.607469754725216,-122.33936884144804,Hotel
2435,Downtown,47.6061255,-122.3321268,Smith Tower Observation Bar,47.602012114767625,-122.33179258432052,Cocktail Bar
2436,Downtown,47.6061255,-122.3321268,"Loews Hotel 1000, Seattle",47.60516393,-122.33612951,Hotel
2437,Downtown,47.6061255,-122.3321268,Tat's Delicatessen,47.601901016106545,-122.3324232258795,Sandwich Place
2438,Downtown,47.6061255,-122.3321268,ACT Theatre,47.610763429582846,-122.33290463088242,Theater
2439,Downtown,47.6061255,-122.3321268,Fran's Chocolates,47.607680997438955,-122.33930423218398,Chocolate Shop
2440,Downtown,47.6061255,-122.3321268,Frye Art Museum,47.60705069445229,-122.32432584139437,Art Museum
2441,Downtown,47.6061255,-122.3321268,Ellenos Real Greek Yogurt,47.60884772199345,-122.34047600660855,Frozen Yogurt Shop
2442,Downtown,47.6061255,-122.3321268,Pike Place Fish Market,47.60881291103749,-122.34037068853783,Fish Market
2443,Downtown,47.6061255,-122.3321268,Cherry Street Public House,47.600450463452574,-122.33290772884978,Coffee Shop
2444,Downtown,47.6061255,-122.3321268,Elm Coffee Roasters,47.600152370806754,-122.33094380272051,Coffee Shop
2445,Downtown,47.6061255,-122.3321268,Seattle Waterfront,47.60639398655344,-122.34112966639444,Waterfront
2446,Downtown,47.6061255,-122.3321268,MarketSpice,47.608580115021844,-122.34040722618163,Gourmet Shop
2447,Downtown,47.6061255,-122.3321268,Monorail Espresso,47.610827841360624,-122.33504799148172,Coffee Shop
2448,Downtown,47.6061255,-122.3321268,Can Can,47.609015607324174,-122.34020338645784,Other Nightlife
2449,Downtown,47.6061255,-122.3321268,Flatstick Pub,47.6001432,-122.3310024,Mini Golf
2450,Downtown,47.6061255,-122.3321268,World Spice Merchants,47.608622,-122.34155,Herbs & Spices Store
2451,Downtown,47.6061255,-122.3321268,Pike Place Market,47.60946681547653,-122.3414645801193,Market
2452,Downtown,47.6061255,-122.3321268,Ivar's Fish Bar,47.60394816181504,-122.33871108055381,Seafood Restaurant
2453,Downtown,47.6061255,-122.3321268,Storyville Coffee Company,47.608968412285684,-122.34069716145795,Coffee Shop
2454,Downtown,47.6061255,-122.3321268,Beecher's Handmade Cheese,47.60956997146841,-122.34185099601746,Cheese Shop
2455,Downtown,47.6061255,-122.3321268,DeLaurenti Specialty Food & Wine,47.608780514277655,-122.34011292041335,Wine Shop
2456,Downtown,47.6061255,-122.3321268,Paramount Theatre,47.61317125127854,-122.3312675142162,Performing Arts Venue
2457,Downtown,47.6061255,-122.3321268,Market Grill,47.60889700598648,-122.34101077483135,Seafood Restaurant
2458,Downtown,47.6061255,-122.3321268,Victrola Coffee Roasters,47.610894693944324,-122.33895175552335,Coffee Shop
2459,Downtown,47.6061255,-122.3321268,Tsukushinbo,47.59996315315612,-122.32687778842212,Japanese Restaurant
2460,Downtown,47.6061255,-122.3321268,Zig Zag Cafe,47.60822242994221,-122.34167970238715,Cocktail Bar
2461,Downtown,47.6061255,-122.3321268,Hyatt At Olive 8,47.613488411853346,-122.33375453302976,Hotel
2462,Downtown,47.6061255,-122.3321268,Urban Yoga Spa,47.6125202562606,-122.33867036193942,Yoga Studio
2463,Downtown,47.6061255,-122.3321268,Rachel's Ginger Beer,47.609648331726504,-122.34142532549396,Cocktail Bar
2464,Downtown,47.6061255,-122.3321268,Thompson Seattle,47.6103545,-122.3412645,Hotel
2465,Downtown,47.6061255,-122.3321268,Conversation,47.61087915638172,-122.34109997749327,New American Restaurant
2466,Downtown,47.6061255,-122.3321268,General Porpoise Coffee & Doughnuts,47.599112722132304,-122.33432683996949,Donut Shop
2467,Downtown,47.6061255,-122.3321268,Piroshki on Madison,47.60997767135052,-122.32333497159284,Snack Place
2468,Downtown,47.6061255,-122.3321268,Dough Zone Dumpling House,47.613386,-122.332231,Dumpling Restaurant
2469,Downtown,47.6061255,-122.3321268,Waterfront Park,47.6069291389153,-122.34174462950551,Park
2470,Downtown,47.6061255,-122.3321268,Nordstrom,47.6122169,-122.3363093,Women's Store
2471,Downtown,47.6061255,-122.3321268,The Pink Door,47.61021902010718,-122.34257535965538,Italian Restaurant
2472,Downtown,47.6061255,-122.3321268,Three Girls Bakery,47.60906474579556,-122.34091319298555,Bakery
2473,Downtown,47.6061255,-122.3321268,Piroshky Piroshky,47.60986350454703,-122.34244033809314,Bakery
2474,Downtown,47.6061255,-122.3321268,Foreign National,47.61407952209152,-122.32727907333533,Bar
2475,Downtown,47.6061255,-122.3321268,wayward,47.61040732605653,-122.339758118791,Clothing Store
2476,Downtown,47.6061255,-122.3321268,Mamnoon,47.614376,-122.32779,Middle Eastern Restaurant
2477,Downtown,47.6061255,-122.3321268,Homegrown,47.61475082601138,-122.32811456169942,Sandwich Place
2478,Downtown,47.6061255,-122.3321268,Le Caviste,47.6149401293197,-122.33699903506313,Wine Bar
2479,Downtown,47.6061255,-122.3321268,Taylor Shellfish Farms,47.61459636333135,-122.32814922399783,Fish Market
2480,Downtown,47.6061255,-122.3321268,Stateside,47.61407538832333,-122.32735375196782,Vietnamese Restaurant
2481,Downtown,47.6061255,-122.3321268,Victrola Cafe and Roastery,47.61420334217318,-122.32727730632294,Coffee Shop
2482,Downtown,47.6061255,-122.3321268,Michou,47.60984075878839,-122.34240534518894,Deli / Bodega
2483,Downtown,47.6061255,-122.3321268,Le Pichet,47.61101634801066,-122.3423881799046,French Restaurant
2484,Downtown,47.6061255,-122.3321268,The Seattle Great Wheel,47.606180855842325,-122.34251216287205,Theme Park Ride / Attraction
